path,kind,revision,substep_id,status,method,evidence,reason
public/characters/blue-reading-closed.png,binary,648dc37a67fe6ea949578033384e0cb20e4bdf09269647a1402a1e4a0781a438,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,角色立绘 蓝耳闭眼阅读帧 1024² RGBA（约 1.1–1.2MB）；使用者：src/themes/cinnaglass/room/room-scene.tsx；ai/design_system/character.md 图文；判定：当前有效
public/characters/blue-reading-open.png,binary,11caefc261310f8613818a69f424e6343db23177b33ca1678a698bd8cf742846,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,角色立绘 蓝耳睁眼阅读立绘 1024² RGBA（约 1.1–1.2MB）；使用者：src/themes/cinnaglass/room/room-scene.tsx；ai/design_system/character.md 图文；判定：当前有效
public/characters/pink-writing-closed.png,binary,1a5258f19307ea7bcb6f9c4cd1e2827260ce6fae6ebb7cdcbf53ffc900e43d3b,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,角色立绘 粉耳闭眼书写帧 1024² RGBA（约 1.1–1.2MB）；使用者：src/themes/cinnaglass/room/room-scene.tsx；ai/design_system/character.md 图文；判定：当前有效
public/characters/pink-writing-open.png,binary,6b3654e3d67879ff35a5923c9277445a04e3812c512b27a7c150b3080ec8764c,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,角色立绘 粉耳睁眼书写立绘 1024² RGBA（约 1.1–1.2MB）；使用者：src/themes/cinnaglass/room/room-scene.tsx；ai/design_system/character.md 图文；判定：当前有效
public/fonts/journal/LXGWWenKaiLite-Regular.woff2,binary,8bcace4fdf611525f2841d7602a7b2c65f30626fb6cda116cf12e90c013063b1,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,日记字体 WOFF2 5.27MB（未子集化）；使用者：src/themes/cinnaglass/journal-room.css @font-face url(/fonts/journal/…)；判定：当前有效
public/fonts/journal/OFL.txt,text,0333a85fe077b6849f8e417acc44e8bd879442ceb681e271acf93e2d57fd4e2e,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#public,字体许可证：SIL OFL 1.1；版权 LXGW（保留字体名 霞鹜/LXGW 等，附加许可允许转 WOFF2 供 web 分发）+ Klee Project（Fontworks）；使用者：法律合规随字体分发（OFL 第 2 条要求随附）；判定：当前有效（必须随字体保留）
public/fonts/journal/manifest.json,text,965358aca0c3c8d8310592d671a113d4ace495e8dd2013230f0ae32b8b88c084,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#public,字体溯源清单：LXGW WenKai Lite → Journal WenKai，来源 URL、arts 源 ttf sha、woff2 sha/bytes、转换方式、5.27MB 未子集化的性能告警；使用者：人/agent（设计系统、arts 清单、monet skill）；非运行时；判定：当前有效（溯源文档，随 build 发布）
public/mock/couple-feed.json,text,bff5b94d31e683bd5beec8676f43fb2dc7fe272d0be3768bee2f4d97f45caf24,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#public,早期 mock 数据：couple/user1/user2/posts（couple_id、unlock_cost、is_placeholder…）；使用者：无；判定：已作废；删除候选 D-02；本轮已删除（PA-001），保留删除前记录
public/rooms/gameroom/thumb.png,binary,6b4c9b0d7d3252556d2d1af45737c6808d1e7a3b614d11677b208704a00175b1,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,房间缩略图 棋牌室（锁定）400×267；使用者：src/themes/cinnaglass/shell/rail.tsx ROOMS 列表；ai/design_system/scene.md；判定：当前有效
public/rooms/garden/thumb.png,binary,a45e492f2c1622947595cf39e86346286dc115e10d2aa1ca8a9607ed63f02a29,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,房间缩略图 植物园（锁定）400×267；使用者：src/themes/cinnaglass/shell/rail.tsx ROOMS 列表；ai/design_system/scene.md；判定：当前有效
public/rooms/study/golden.png,binary,2107deb585b23d7013018bc29dc85ce42c4d54c1bc2303ec5c67d28c8fdddc68,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,书房底图 golden 1586×992 RGB（约 2.4MB），由 build-turntable-parts.py 从 arts/rooms/study/source/golden.png 贴入无盘无臂机器生成；使用者：src/themes/cinnaglass/room/study-room.ts；设计文档多处；判定：当前有效（构建产物）
public/rooms/study/night.png,binary,7f753d58f2b823ce225a322d8c7a5b43fe6d9765b08816054bb6cc24aefcb992,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,书房底图 night 1586×992 RGB（约 2.4MB），由 build-turntable-parts.py 从 arts/rooms/study/source/night.png 贴入无盘无臂机器生成；使用者：src/themes/cinnaglass/room/study-room.ts；设计文档多处；判定：当前有效（构建产物）
public/rooms/study/parts/platter-golden.png,binary,6f11f9ab8c64b55ec7b4dc6b07fd4b42a0a8452d964f28c16a6375bd11c3bb93,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 唱片外观基底 golden 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-add-golden.png,binary,79e6a904211c25d123f6b62b8d8b2156a9e237678e6687b79aec596ad380da40,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态加色光层 golden 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-add-night.png,binary,6d09cbe108006197e523187ed9ca05c07aa0a142d456dd341289102fba643020,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态加色光层 night 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-add-twilight.png,binary,f217544317efdff83f8c92c997a4439da25962891bfd3621080abb2ae6dcde65,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态加色光层 twilight 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-mul-golden.png,binary,63a31d165096c6fbafe6abe1791a582cccbca15aed95b84a45c6b772dffb662f,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态乘色光层 golden 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-mul-night.png,binary,a054da6fd103bf094538638a6f03b77ca14a297ac61f08264437f036e1a8bf5f,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态乘色光层 night 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-mul-twilight.png,binary,219b55566c8edd6531f7d9731a1ee2e679ab7e51e36a8a4d92e3e3c7af5d7189,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态乘色光层 twilight 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-night.png,binary,385e393b0a8def3a54cc1bd855708aafa221bcf375ee14beb935dbb2866d57db,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 唱片外观基底 night 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-twilight.png,binary,392341c8dbb69907b9af55af67cd4395763c6e585ff7899658f9e6e2c886fe1e,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 唱片外观基底 twilight 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/spindle-golden.png,binary,4445f4201551ce741e1f12930d49901fcf29092e90eaeb57b46fc1f7917bc035,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 转轴针 golden 36×44，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/spindle-night.png,binary,c5ba824acd35d27c83c8e16bfc6a99a61c7c901f2d67249256e823813d7b7c8e,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 转轴针 night 36×44，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/spindle-twilight.png,binary,702e6f94c140a5103197e86dec06bc28d855c4ed562be537efaf0449d33e43fe,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 转轴针 twilight 36×44，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/tonearm.png,binary,ddb2e952e4da669547b6f04e1ef1203a9b8be031129d5a4b3855d34d7525d951,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 唱臂固有色零件 204×164，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/turntable.json,text,6763df4a7a30b970b73975692a7617dac281fa0bba7108a0afbc23efde463419,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#public,build-turntable-parts.py 输出的零件清单：pivot、arm box、spindle box、platterArt/platterLight 路径、armTint、donor；使用者：人/agent 对照；运行时不读取（值被手抄进 study-room.ts：arm box 976/834/102/82 一致）；判定：当前有效（构建产物，非运行时消费）
public/rooms/study/thumb.png,binary,f497c90a3567c4eff8991bb6eaf073cf3a780c9eb07e89a872d7de39c94d43b3,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,房间缩略图 书房 400×250；使用者：src/themes/cinnaglass/shell/rail.tsx ROOMS 列表；ai/design_system/scene.md；判定：当前有效
public/rooms/study/twilight.png,binary,53b51e9e10de133a8f93d774d50d5415e579020ebdd90dbb0a189fce33851d91,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,书房底图 twilight 1586×992 RGB（约 2.4MB），由 build-turntable-parts.py 从 arts/rooms/study/source/twilight.png 贴入无盘无臂机器生成；使用者：src/themes/cinnaglass/room/study-room.ts；设计文档多处；判定：当前有效（构建产物）
public/ui/disc-cover.png,binary,af0fa07af38913dbb5e41b688ceb1601ec318db9d6706f4a515b9096db454785,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片封面 256² RGBA；使用者：src/themes/cinnaglass/shell/floaters.tsx；判定：当前有效
public/ui/journal/avatar-blue.webp,binary,7666ab7604ea80c670eb1bba15f1897371979b61a2b1e6eac9d33c6a4046951c,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,日记默认自己头像 84² webp（pack-journal-art.mjs 从概念图裁出）；使用者：src/themes/cinnaglass/journal-layout.ts 动态 `/ui/journal/avatar-${defaultAvatar}.webp`；check-journal-turn.mjs 测试 URL；判定：当前有效（构建产物）
public/ui/journal/avatar-pink.webp,binary,0627fab1af00550a0453d341d0e26e564468db01d7ef4640ccf5904c698e3882,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,日记默认伴侣头像 84² webp；使用者：journal-layout.ts 动态路径（同上）；判定：当前有效（构建产物）
public/ui/journal/book-open.webp,binary,ec622dae1f91334a20325aa61843877d32ca1c976cdb2d7a75d1964578ba09f1,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,翻开的空白日记本 1536×1024 透明 webp；使用者：journal-room-book.tsx L241、journal-turn.ts；3 个脚本；判定：当前有效（构建产物）
public/ui/journal/book-single.webp,binary,210c49525b5d188c14df399abfee02706655c42ce23114f1ae001de0e81d4f45,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,窄屏右页裁切 789×1024 webp；使用者：journal-room.css、journal-turn.ts；判定：当前有效（构建产物）
public/ui/journal/manifest.json,text,f6c83d2499ac208482df56f8ee56681422237bd43c106b932f40b104dd659ecb,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#public,日记美术采用清单：6 张 webp 的尺寸与角色、源清单 arts/ui/journal/manifest.json、样式文件；使用者：人/agent；非运行时；判定：当前有效（溯源文档）
public/ui/journal/paper-corner.webp,binary,2a1ce7b65263da9e6d7f513a835d7f24b91e286e9ec38c071054b45a48418d20,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,纸纤维贴图 256² webp；使用者：journal-room.css L247/L317 url()；判定：当前有效（构建产物）
public/ui/journal/quill.webp,binary,3389c30c3900737d44d48b5039a3f2a52dd2b9e78e9c8e6208a92e022a341037,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,羽毛笔 310×680 透明 webp；使用者：journal-room.css mask url()、journal-room-book.tsx L370；判定：当前有效（构建产物）
public/ui/nav/frost.webp,binary,9061f1e1165f4b7603917d5d3bbbbe91fac3be4da0c255353614758860fe0b28,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,导航玻璃微纹理 512² webp（pack-navigation-texture.mjs 产物）；使用者：src/themes/cinnaglass/shell/navigation-glass.css url()；check-navigation.mjs 断言；判定：当前有效（构建产物）
public/ui/nav/manifest.json,text,f3b8bcd8d6027cdb85176efdee62b6e2dc8b52be13cf8819908dced66302d8a3,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#public,导航纹理采用清单：frost.webp 512²、源 arts/ui/navigation/frost-source.png；使用者：人/agent；非运行时；判定：当前有效（溯源文档）
public/vite.svg,text,4a748afd443918bb16591c834c401dae33e87861ab5dbad0811c3a3b4a9214fb,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#public,Vite 官方 logo（模板自带）；使用者：index.html L5 favicon；判定：当前有效但为模板残留（F-09 / D-06 低置信）
scripts/build-turntable-parts.py,text,2a406f176f2f61620ee6620c2f82ff1ae0184ba642558724b7d33b99d3f0b519,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,"唱片机分层装配器（v5）：输入 --gen（codex 生成 machine-<mood>/platter/tonearm.png）、--src arts/rooms/study/source、--platter 覆盖；输出 --out public/rooms/study/{golden,twilight,night}.png + parts/（platter/light-add/light-mul/spindle/tonearm + turntable.json）+ --review 审阅条；使用者：美术管线（人工触发）；产物被 src/themes/cinnaglass/room/study-room.ts 硬编码引用；判定：当前有效（构建产物脚本）"
scripts/check-design-system.mjs,text,9070ed214fb8bbf89e28e0b4b1ac720b9aa981cae9035cc3c64ffd08e670619f,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,"设计系统校验：遍历 ai/design_system/**/*.{md,html} 检查本地链接/锚点、从 design-system.md 可达性、常驻文档含图；stdout JSON + 退出码；不写文件；使用者：人工/可 CI；ai/design_system/README.md L23 指示运行；判定：当前有效（校验脚本）"
scripts/check-diary.mjs,text,6853db2dbe86fc324bd40caa847a125cce5832c77330dc2b6e085168d348e4b2,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,日记面板只读视觉回归：playwright(chrome channel)+pngjs，访问 localhost:5173/?enter=1&surface=timeline，断言草稿/Esc/溢出/对比度，截图 + results.json 写入 ai/design_system/uiux/research/cinnaglass-history/timeline-night-glass/verification/；使用者：人工验证；判定：已完成历史（研究归档配套）
scripts/check-journal-art.mjs,text,2e36d99b33b18354c860b73bdd2196bf8725f23e19be4581393a5ad2b723dd93,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,旧纸书本（journal-room-book）只读验证：playwright+sharp，断言 .journal-room-entry、无 .stf__parent（不再用翻页库）、字体 Journal WenKai、分页函数 buildJournalPages 无溢出、public/ui/journal 三张 webp 有 alpha、ui-system.html 图文可加载；写 journal-room-object/book-verification/；使用者：人工验证；判定：当前有效（人工验证）
scripts/check-journal-turn.mjs,text,0bbce1bac7578ba619cdc7d6b053100d57daa38bfde79160cf0ad45a65191ab9,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,翻页动画（journal-turn.ts 自研引擎）验证：硬依赖 DIARY_NODE_MODULES 的 playwright+sharp；断言 sheet DOM/连续翻页帧时/反向/草稿取消/移动端/reduced-motion/历史加载重试/几何 sheetPose；可选 JOURNAL_EXPORT_GIF 导出 gif；写 journal-room-object/turn-verification/；使用者：人工验证；判定：当前有效（人工验证）
scripts/check-journal.mjs,text,e7d3b2e66913747fbfcd6110d045b69a2fbe3114fbffc90ac74cd8998e32f0d2,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,旧「苔绿手札」page-flip 书本验证：驱动 .journal-engine 的 journalEngine（getState/owRunning/flip 事件/拖角），写 ai/design_system/uiux/research/cinnaglass-history/journal-book-directions/verification/；使用者：人工验证；判定：已作废（对当前应用无法通过）；候选 D-05
scripts/check-navigation.mjs,text,f57a87edcb0750934bff15d1d55252f5dede340878d6204055d58bada6c62329,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,导航玻璃栏验证：playwright+sharp，三种 mood 的 idle/hover/pressed/focus 截图、图标对比度像素统计、触屏 CDP 事件、视口边界、ui-system.html 引用图加载；生成 comparison.png（ui-system.html 嵌入）；写 journal-room-object/navigation-verification/；使用者：人工验证；判定：当前有效（人工验证）
scripts/compare-journal-art.mjs,text,26d4e0e6b8d2623e1339b412f6fc6c7decc64108f6cc56e32098bbfb89b74363,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,QA 取样：sharp（硬依赖 DIARY_NODE_MODULES）对比 room-journal-concept.png 与 book-verification 截图的局部亮度，生成 book-comparison.png/alpha-review.png/pixel-samples.json；使用者：人工 QA；判定：当前有效（人工工具）
scripts/fit-disc-ellipse.py,text,4a2de0ca62dc9a6f20b7a9b754c1a67886fb8671bcd8572ee1251e4738cda920,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#scripts,量测工具：对底图中的近黑圆盘做射线采样 + RANSAC 直接最小二乘椭圆拟合，输出 room-types.ts 需要的 PxEllipse 参数与可选 overlay；使用者：美术/工程人工量测；判定：当前有效（人工工具）
