path,kind,revision,substep_id,status,method,evidence,reason
codex-visual/20260809-083950Z/05-topdown-tabletop.png,binary,e941693d44f685265733c157619040aa3defc1a7d0f8436615690e65f27d41aa,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-083950Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-083950Z/06-layered-parallax.png,binary,18ccc27d320c03726b51996a6e221164d1b08802bbbf5a6436d9cdae038a613b,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-083950Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-083950Z/codex-report.md,text,f1905dbc8d3a2f18b414895cb0a81514387c7fc53819b6844d9adea5a8c240e8,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260809-083950Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260809-083950Z/prompt-set.md,text,8f987af4e566bef68f2cd7703b0b1351c1362a95e58b13f21cd5798e52cf4524,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260809-083950Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260809-101107Z/01-main-morning.png,binary,eb7475dace6b3a030ff46fe3411f5ccde818b9dfa36e244866548d3e535a7f5f,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/02-main-night-rain.png,binary,b620dcb0dff9128a09bfdbf045d2fa38d6653165ff9f36a528f091ddd177e42f,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/03-desktop-widget.png,binary,131c875bf697e5e9c3712613a8d6351cbeb0e2f403ea2feb63e2634195d0d8bb,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/04-timeline-open-state.png,binary,16a98780c2fed8cbd35f2436a38e211edfc8ca911ae6559c23fee73bf16e352d,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/05-character-action-atlas.png,binary,b05279b2eaa0b66d731faa1ec086814ab132fa9c31c3fe22f7b0e886209731b2,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/06-presence-comparison.png,binary,7cd2d9875eb19a324402339ede40eb6220132bcc01e3466eed694b7d2b362150,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260809-101107Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260809-101107Z/codex-report.md,text,9fe5cb149da79fd30868394b7e34e3db396cfe7e64ddf2f933604bb54abbeaa1,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260809-101107Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260810-000437Z/char-blue-reading-closed.png,binary,648dc37a67fe6ea949578033384e0cb20e4bdf09269647a1402a1e4a0781a438,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-000437Z/char-blue-reading-open.png,binary,11caefc261310f8613818a69f424e6343db23177b33ca1678a698bd8cf742846,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-000437Z/char-pink-writing-closed.png,binary,1a5258f19307ea7bcb6f9c4cd1e2827260ce6fae6ebb7cdcbf53ffc900e43d3b,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-000437Z/char-pink-writing-open.png,binary,6b3654e3d67879ff35a5923c9277445a04e3812c512b27a7c150b3080ec8764c,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-000437Z/codex-report.md,text,b2a66adf67908454c9a49b84caf357d61a9a86cc77b0dd973c2f5ec8c542a8bb,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260810-000437Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260810-000437Z/room-study-golden.png,binary,81d6f8af43cc77c5d96788a12055d4e1859e8dd9fb9c5f49ab525bb021f5361f,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-000437Z/room-study-night-rain.png,binary,f2138efdc016a02df6c02fc12685f5ed9ed44160c8364861a3a3a35c5fe8b4ff,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-000437Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-024945Z/codex-report.md,text,b57df164167b22e1bf8ea43280a6d35a7f9d5030be2b0fd30e8144a73d3955c9,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260810-024945Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260810-024945Z/room-study-golden-clean.png,binary,abe44fdcefa1c135b0f80163f4c53b4e73f2d689d3ad9316f39dc081905b122d,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-024945Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-024945Z/room-study-night-clean.png,binary,e83fb6fdd8dccbd763af64be091f2b7f437986fb964c6338e1d8597f2797dc4a,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-024945Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-024945Z/room-study-twilight-clean.png,binary,c72f3056a341f67b86d86e5375b45d36c3a31f9931f960396cb9fadb6c491a73,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-024945Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-060422Z/codex-report.md,text,cc4afaffa7c83d2ea31a4096cb94f6aa5fbfffb5477abe5066e5092f44af0a5b,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260810-060422Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260810-060422Z/concept-a-pocket-radial.png,binary,f2607170cbb38d16247a5d257f52238014653a1419a42ce96864125487bc0aa6,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-060422Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-060422Z/concept-b-floating-capsule.png,binary,f1c4080acf756e6c738d506859aee03e5da0f3d3b533185f0ad5c94d82aff2f8,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-060422Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260810-060422Z/concept-c-narrow-rail.png,binary,5eeb38ed0564c305b32c86347b8be60002e350f7dc3e0d37e49aa06c2d6af65e,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260810-060422Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-042411Z/codex-report.md,text,85704ecc8c9d4023612a637a09436d03dd68e71a5e3fd476f4c94c3ad3de93eb,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-042411Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260811-042411Z/room-thumb-gameroom.png,binary,4faa8f9831b06011daf93f78f27029e3fefd41e9a1627c66515a94c7b4893b4f,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-042411Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-042411Z/room-thumb-garden.png,binary,e428b4a8db803e7e05183089f8e27d4b98b25273e94ce7753e37333820b524d2,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-042411Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-044310Z/codex-report.md,text,b06097c7b877bb776ffb27fe9d744df7e4f2d00cf7924b3534c584b087f82da9,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-044310Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260811-055917Z/avatar-blue.png,binary,e70df19d7fee97e0c077ca019eb94698a7697a1f744a9f82637832ecf88c8c33,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/avatar-pink.png,binary,2d4979c95b0841711c91fd1b9d6eed73b5250b1e42f54a18c0456a32f9fb8e11,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/codex-report.md,text,66271b76f99fc391c9257d4daca92982d7fa81d72dbdeb1831f558a1e58ae828,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-055917Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260811-055917Z/disc-cover.png,binary,af0fa07af38913dbb5e41b688ceb1601ec318db9d6706f4a515b9096db454785,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measure_concept.py,text,afeb7b62c0a61a78b57043b2f8b23e61929fad74ca1bb72d91cf84f8503f7984,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-055917Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260811-055917Z/measurement-crops/ambience_body.png,binary,f754a8ff9839b165eb2d0a7a0b76c428456d4e00c83232819a348067481e6a92,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/ambience_full_with_pointer.png,binary,39a561bd0cdbec9e0238533b33a1362e30b866b56abde790e7f49b4978f0e737,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/anniversary.png,binary,ea7054fe17f0b7a6fc64c9890c2852707b8edad57c07a7839588dac5e1b6a2ce,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/chat.png,binary,3b6238f8853f4d7cc6b74db12aba90ae22a1aed42123e44ec2d7d8cdd86bffd9,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/ellipsis_bubble.png,binary,dbb5a1f12ac7fd2e265e33caa6fd37d1f6bc9a3bfa677ca96c95e78298279dfb,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/music.png,binary,e391fd534ffd42726c5c7fe388cd2a11147155a77679cf199eacd272fc7294e8,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/presence.png,binary,34db772e5b15d938950b361d66125bb0acf9bb10fc01225b1135edfe9647508b,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/rail.png,binary,146847fb6332728feadf942cd172b9b40d58ca93521187a5253076a1b8e77247,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/reaction_bubble.png,binary,16d23bf05fc99edb6798409244a971a36d2b27fb36ec65d929daa1a29a825e0c,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/room_handle_visible.png,binary,2a9dca63473ae524a1a1d245160be0d6b2725dd27b85a35154d22d9890574fb7,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/room_popover_body.png,binary,25079ee99624dbe7560841e1155b9db9263378378d2c1e13acfd8b836b69b5b7,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/room_popover_full_with_pointer.png,binary,7220d542a8bf4227da2a795b582d423997833b1c9f7455beb594a10130b21525,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/measurement-crops/wish_jar_glow_extent.png,binary,ce47283a9b6ba2502e343bc6279678e1268a6af81051c17c6790579c187b66f1,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260811-055917Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260811-055917Z/pixel-evidence.json,text,113f27b27c8203191fce634eddfc7daae6fe8985305c5ac9d97b913f22b6739e,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260811-055917Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
