path,kind,module,revision,step,substep_id,status,method,evidence,reason
src/themes/cinnaglass/room/room-scene.tsx,source,room,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读+链路追踪,"D-02 D-03 D-04 D-07 D-14 D-16 D-19; StrictMode double-run traced ok",
src/themes/cinnaglass/room/room-types.ts,source,room,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读+链路追踪,"no finding, every field mapped to a consumer (§2)",
src/themes/cinnaglass/room/study-room.ts,source,room,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读+路径核对,"no finding, 19 asset paths exist, manifest values match (§7)",
src/themes/cinnaglass/shell/rail.tsx,source,shell,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读+链路追踪,"D-10 D-15",
src/themes/cinnaglass/shell/rail-icons.tsx,source,shell,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读,"no finding",
src/themes/cinnaglass/shell/ambience.tsx,source,shell,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读+链路追踪,"D-15; mood/weather enums match tweaks.ts",
src/themes/cinnaglass/shell/floaters.tsx,source,shell,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读+链路追踪,"D-09 D-12 D-15 D-17",
src/themes/cinnaglass/shell/navigation-glass.css,style,css,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读(契约维度),"D-14 D-15",
src/themes/cinnaglass/calendar.tsx,source,calendar,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读+链路追踪,"D-09; ANNIV hardcode gone, shared date math confirmed",
src/themes/cinnaglass/music.tsx,source,music,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读+链路追踪,"D-12",
src/themes/cinnaglass/music-tracks.ts,source,music,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读,"no finding, generative recipes only, no external URLs",
src/themes/cinnaglass/icons.tsx,source,shell,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,头部+导出清单阅读,"no finding, export list only (icon paths not reviewed)",
src/themes/cinnaglass/cinnaglass.css,style,css,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读(契约维度),"D-14 D-15",
src/themes/cinnaglass/materials.css,style,css,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读(契约维度),"no finding",
src/index.css,style,css,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读(契约维度),"no finding, reset only",
src/pages/WorldPage.tsx,source,shell,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读+链路追踪(房间驱动部分),"D-09 D-10 D-11 D-18",
src/pages/world/useWeather.ts,source,shell,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读+链路追踪,"D-02 (async auto weather vs scene load)",
src/pages/world/useLiveClock.ts,source,shell,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读,"no finding",
src/pages/world/useSurfaceRouter.ts,source,shell,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,全文阅读+链路追踪,"no finding, 5 hotspot ids and 5 rail keys all routed",
scripts/build-turntable-parts.py,script,room,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,受限,只读 CLI/manifest 写出段(:348-473),"D-13; §7 contract",未运行(诊断步不执行脚本)
scripts/fit-disc-ellipse.py,script,room,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,受限,只读 CLI/打印段(:121-166),"§7 contract",未运行(诊断步不执行脚本)
public/rooms/study,asset-dir,room,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,路径核对,"4 files checked (golden/twilight/night 1586x992, thumb) all referenced",
public/rooms/study/parts,asset-dir,room,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,路径核对,"13 files checked (9x512 platter/light, 3 spindle 36x44, tonearm 204x164) all referenced",
public/rooms/gameroom,asset-dir,room,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,路径核对,"1 file checked (thumb) referenced by rail.tsx:26",
public/rooms/garden,asset-dir,room,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,路径核对,"1 file checked (thumb) referenced by rail.tsx:27",
arts/rooms/study/generated/README.md,asset-dir,room,f96fc63bb21725ab0f48d0ecb661f9e0fe4eac6d,03,03-S06,已检查,路径核对,"D-13; turntable.json values match study-room.ts",
